84   1.30463   10   31   57   53
69   1.35510   10   20  130   57
70   1.00512   10   21  130   57
71   1.34190   10   22  130   57
72   1.18315   10   23   30   57
73   1.18056   10   24   60   57
74   1.32351   10   25   60   57
75   1.31474   10   26    7   57
76   1.18834   10   27   84   57
77   1.64798   10   28   60   57
78   1.92964   10   29  108   57
79   1.38553   10   30  120   57
80   1.21813   10   31    0   57
81   0.84405   10   32    5   57
82   0.06605   10   33   17   57
83   0.57350   10   33   30   57
84   1.00353   10   33   41   57
69   0.57943   17   30   16   61
70   0.73506   17   31  130   61
71   0.65547   17   32  130   61
72   1.29078   17   33   60   61
73   1.14564   17   34   60   61
74   1.26376   17   35   60   61
75   1.09386   17   36    7   61
76   0.50460   17   37   96   61
77   1.07587   17   38  108   61
78   0.99315   17   39  120   61
79   0.74597   17   40  132   61
80   0.88925   17   41    0   61
81   2.11750   17   42   15   61
82   2.43992   17   43   24   61
83   2.15727   17   43    0   61
84   1.35255   17   43    1   61
69   0.92964   10   22   60   75
70   1.10948   10   23   60   75
71   0.85696   10   24  130   75
72   1.03654   10   25   60   75
73   0.75654   10   26   60   75
74   0.83575   10   27   60   75
75   0.91561   10   28   12   75
76   0.86015   10   29   98   75
77   0.76116   10   30  180   75
78   0.58564   10   31  168   75
79   0.78641   10   32    7   75
80   0.66089   10   33   24   75
81   0.25347   10   34  120   75
82   0.29536   10   35  144   75
83   0.35909   10   35  240   75
84   0.45430   10   35  144   75
69   1.34515   13   27  130   79
70   1.96575   13   28   16   79
71   2.18017   13   29  130   79
72   1.23001   13   30   30   79
73   1.21666   13   31   30   79
74   1.32351   13   32   60   79
75   1.60060   13   33    4   79
76   1.42014   13   34   60   79
77   1.73443   13   35   72   79
78   1.67398   13   36  108   79
79   1.81503   13   37    1   79
80   1.29282   13   38   13   79
81   1.35313   13   39   36   79
82   1.46345   13   40   48   79
83   1.52616   13   40   60   79
84   1.50794   13   40   61   79
69   1.50642   12   18   90   84
70   1.61307   12   19   90   84
71   1.77907   12   20  130   84
72   1.58524   12   21   90   84
73   1.84889   12   22  130   84
74   1.72094   12   23  130   84
75   1.62489   12   24   22   84
76   1.68239   12   25   98   84
77   1.66699   12   26  288   84
78   1.74283   12   27  300   84
79   1.82415   12   28  300   84
80   1.65089   12   29  324   84
81   2.05566   12   30  336   84
82   1.69993   12   31  348   84
83   1.92458   12   31  360   84
84   1.89343   12   31  366   84
69   0.86308   13   12  130   85
70   1.07899   13   13  130   85
71   1.04896   13   14  130   85
72   0.75856   13   15  130   85
73   1.27854   13   16   60   85
74   1.41882   13   17   60   85
75   1.61551   13   18    8   85
76   1.32753   13   19   60   85
77   1.56935   13   20   60   85
78   1.48959   13   21  144   85
79   1.07234   13   22    9   85
80   0.89866   13   23   30   85
81   1.15583   13   24   36   85
82   1.23541   13   25    1   85
83   0.79000   13   25   24   85
84   1.32176   13   25    7   85
69   1.25084   12   13   90   87
70   1.55517   12   14   30   87
71   1.43619   12   15  130   87
72   1.81512   12   16   90   87
73   1.61501   12   17   90   87
74   1.62509   12   18   90   87
75   1.64338   12   19   19   87
76   1.66377   12   20   98   87
77   1.77500   12   21    6   87
78   1.44123   12   22   18   87
79   1.56657   12   23    3   87
80   1.49865   12   24   15   87
81   1.79728   12   25   24   87
82   1.77547   12   26   36   87
83   1.85183   12   26   60   87
84   1.68307   12   26   63   87
69   1.73719    6   31   90   88
70   1.58361    6   32  130   88
71   1.54461    6   33   30   88
72   1.84422    6   34  130   88
73   1.74017    6   35  130   88
74   2.45620    6   36  130   88
75   1.38154    6   37   25   88
76   1.72639    6   38   98   88
77   0.74180    6   39  324   88
78   1.22037    6   40  336   88
79   1.38296    6   41  360   88
80   1.84010    6   42  372   88
81   0.76241    6   43  372   88
82   1.32713    6   44  396   88
83   2.00692    6   44  408   88
84   1.14745    6   44  418   88
69   1.18557   12   22   60   89
70   1.27515   12   23   60   89
71   1.43004   12   24  130   89
72   1.15498   12   25   90   89
73   1.53748   12   26   60   89
74   1.40785   12   27   90   89
75   1.54151   12   28   11   89
76   1.75576   12   29   98   89
77   1.77699   12   30  156   89
78   1.64993   12   31  168   89
79   1.62568   12   32  180   89
80   1.87738   12   33  192   89
81   1.80398   12   34  192   89
82   1.78167   12   35  216   89
83   1.72341   12   35  228   89
84   1.78030   12   35  238   89
69   1.25359   16    8   60   90
70   1.44981   16    9   60   90
71   1.46839   16   10  130   90
72   1.50983   16   11   90   90
73   1.55785   16   12   16   90
74   1.58587   16   13   90   90
75   1.45212   16   14   14   90
76   1.57022   16   15   36   90
77   1.64119   16   16   54   90
78   1.53808   16   17   60   90
79   1.59915   16   18  216   90
80   1.69068   16   19    2   90
81   1.40416   16   20   12   90
82   1.55124   16   21   24   90
83   1.64110   16   21   36   90
84   1.50868   16   21   51   90
69   1.23142   17    7   60   91
70   0.89976   17    8   60   91
71   1.29827   17    9  130   91
72   1.56648   17   10  130   91
73   1.42696   17   11   30   91
74   1.24663   17   12   60   91
75   1.35919   17   13    1   91
76   1.49938   17   14   24   91
77   1.54588   17   15   36   91
78   1.40674   17   16   96   91
79   1.44998   17   17   24   91
80   1.65353   17   18   60   91
81   1.61590   17   19   48   91
82   1.64336   17   20   60   91
83   1.56596   17   20   84   91
84   1.70767   17   20   80   91
69   0.85086   17    9   60   92
70   1.18744   17   10   60   92
71   1.02765   17   11  130   92
72   0.93831   17   12   90   92
73   1.09622   17   13   90   92
74   1.24013   17   14  130   92
75   2.20971   17   15    2   92
76   1.31094   17   16   72   92
77   1.39068   17   17   72   92
78   0.98701   17   18  192   92
79   1.25145   17   19  204   92
80   0.97263   17   20  204   92
81   1.05809   17   21   12   92
82   1.31142   17   22   24   92
83   1.15760   17   22   60   92
84   1.40159   17   22  259   92
69   1.99748   12   22   90   96
70   2.08353   12   23   90   96
71   2.04400   12   24  130   96
72   1.89133   12   25   90   96
73   1.90388   12   26  130   96
74   1.91129   12   27  130   96
75   1.84857   12   28   21   96
76   1.71975   12   29   98   96
77   1.71456   12   30  275   96
78   1.65310   12   31    0   96
79   1.63271   12   32   12   96
80   1.51698   12   33   24   96
81   1.42971   12   34   36   96
82   1.54812   12   35   48   96
83   1.53886   12   35   60   96
84   1.57257   12   35   72   96
69   0.97046   12    4   30  104
70   1.44981   12    5   30  104
71   1.15191   12    6  130  104
72   1.19819   12    7   60  104
73   1.32627   12    8   60  104
74   1.25737   12    9   60  104
75   1.22938   12   10    8  104
76   1.10150   12   11   96  104
77   1.19099   12   12  120  104
78   1.21220   12   13  132  104
79   1.26019   12   14  120  104
80   1.14622   12   15  144  104
81   1.21885   12   16  156  104
82   1.20397   12   17  156  104
83   1.51786   12   17  168  104
84   1.61479   12   17  210  104
69   1.18263   14    5   60  113
70   1.38811   14    6   30  113
71   1.47036   14    7  130  113
72   1.61683   14    8   60  113
73   1.61501   14    9   60  113
74   1.69231   14   10   60  113
75   1.52691   14   11    7  113
76   1.50766   14   12   36  113
77   1.35653   14   13   60  113
78   1.47709   14   14    6  113
79   1.39951   14   15    3  113
80   1.33969   14   16   18  113
81   1.23901   14   17   30  113
82   1.58717   14   18   36  113
83   1.32716   14   18   48  113
84   1.69974   14   18   54  113
69   1.48709   17    0    0  117
70   0.08046   17    1   16  117
71   1.00902   17    2  130  117
72   0.92532   17    3   30  117
73   0.91549   17    4   60  117
74   1.10535   17    5   60  117
75   1.11850   17    6    6  117
76   0.87319   17    7    8  117
77   1.03297   17    8    8  117
78   1.10502   17    9   24  117
79   1.56550   17   10    8  117
80   0.30184   17   11   12  117
81   1.07759   17   12    6  117
82   0.94095   17   13   30  117
83   0.76295   17   13   36  117
84   0.77854   17   13   52  117
69   0.87515   13   10  130  119
70   0.80260   13   11  130  119
71   0.68624   13   12  130  119
72   0.89883   13   13   16  119
73   0.83225   13   14   30  119
74   1.33148   13   15   60  119
75   1.37129   13   16    4  119
76   1.42761   13   17   48  119
77   1.33824   13   18   12  119
78   1.36542   13   19   24  119
79   1.17858   13   20   72  119
80   1.05601   13   21  108  119
81   1.01645   13   22  120  119
82   1.09592   13   23  132  119
83   1.43983   13   23  144  119
84   1.12049   13   23  156  119
69   2.14153   16   18   30  121
70   2.12897   16   19  130  121
71   2.42694   16   20  130  121
72   2.43879   16   21   30  121
73   2.33169   16   22   90  121
74   2.20562   16   23   90  121
75   2.42360   16   24    1  121
76   2.34092   16   25   30  121
77   2.29552   16   26   48  121
78   2.35622   16   27   48  121
79   2.45995   16   28   60  121
80   2.39017   16   29    9  121
81   2.20610   16   30   24  121
82   2.26060   16   31   96  121
83   2.19649   16   31  240  121
84   2.29889   16   31   97  121
69   1.22016   12   11   30  126
70   1.17064   12   12   30  126
71   0.53713   12   13  130  126
72   1.06536   12   14  130  126
73   0.74524   12   15   60  126
74   0.69615   12   16   60  126
75   1.49706   12   17   11  126
76   1.56374   12   18   48  126
77   1.24139   12   19   96  126
78   1.65521   12   20   60  126
79   0.71642   12   21   72  126
80   1.26854   12   22  204  126
81   0.66312   12   23   48  126
82   0.33553   12   24    0  126
83   1.19179   12   24  168  126
84   1.23206   12   24  224  126
69   1.37471   12   32  130  127
70   1.40613   12   33  130  127
71   1.33740   12   34  130  127
72   1.36294   12   35  130  127
73   1.33260   12   36  130  127
74   1.42063   12   37  130  127
75   1.42318   12   38    8  127
76   1.49799   12   39   98  127
77   1.44744   12   40  120  127
78   1.37382   12   41  132  127
79   1.43791   12   42  396  127
80   1.47788   12   43  408  127
81   1.58980   12   44  180  127
82   1.48281   12   45  192  127
83   1.46413   12   45    0  127
84   0.73611   12   45    0  127
69   1.23422   16   13   16  128
70   1.46255   16   14   90  128
71   1.45844   16   15  130  128
72   1.51165   16   16   30  128
73   1.48826   16   17   90  128
74   1.56252   16   18   90  128
75   1.47562   16   19   15  128
76   1.49382   16   20   30  128
77   1.49063   16   21   36  128
78   1.70450   16   22   60  128
79   1.64167   16   23    9  128
80   1.62224   16   24   36  128
81   1.56130   16   25   60  128
82   1.65395   16   26   48  128
83   1.70030   16   26   60  128
84   1.76090   16   26  283  128
69   0.94840    4   29   60  131
70   0.93613    4   30   60  131
71   1.07864    4   31  130  131
72   0.97317    4   32   60  131
73   1.11209    4   33   60  131
74   1.02510    4   34   60  131
75   0.97352    4   35    9  131
76   1.03104    4   36   48  131
77   1.10154    4   37   36  131
78   1.01734    4   38  156  131
79   1.08453    4   39  168  131
80   0.95509    4   40  228  131
81   0.97911    4   41  132  131
82   0.97198    4   42   96  131
83   0.98738    4   42   72  131
84   1.00475    4   42  120  131
69   1.19433   14   13   60  138
70   1.35107   14   14   60  138
71   1.47431   14   15  130  138
72   1.47838   14   16   60  138
73   1.49006   14   17   90  138
74   1.40417   14   18   90  138
75   1.51359   14   19   13  138
76   1.55854   14   20   36  138
77   1.58870   14   21   60  138
78   1.66255   14   22   72  138
79   1.38936   14   23   96  138
80   1.45559   14   24  108  138
81   1.19828   14   25  108  138
82   1.58190   14   26  120  138
83   1.54405   14   26  132  138
84   1.38579   14   26  154  138
69   1.14670    9   19   60  145
70   1.06024    9   20   60  145
71   1.12715    9   21  130  145
72   1.02182    9   22  130  145
73   0.24446    9   23  130  145
74   1.28477    9   24   16  145
75   1.32198    9   25    3  145
76   1.22727    9   26    3  145
77   1.21911    9   27   60  145
78   1.20397    9   28   72  145
79   1.32482    9   29   78  145
80   1.20581    9   30   96  145
81   1.15200    9   31   96  145
82   1.27926    9   32  120  145
83   1.17698    9   32  156  145
84   1.22125    9   32  134  145
69   1.12513   14   21   60  150
70   1.77985   14   22   60  150
71   1.67837   14   23   30  150
72   0.58163   14   24   16  150
73   0.58982   14   25   30  150
74   1.13958   14   26   30  150
75   0.43854   14   27    4  150
76   0.63438   14   28   60  150
77   0.55836   14   29   72  150
78   1.74764   14   30   12  150
79   2.36652   14   31   18  150
80   1.58145   14   32   30  150
81   1.21646   14   33    2  150
82   1.07734   14   34   48  150
83   1.05826   14   34   60  150
84   0.82366   14   34   80  150
69   0.82596   12    8  130  156
70   1.13615   12    9  130  156
71   1.09890   12   10  130  156
72   0.86469   12   11  130  156
73   1.21666   12   12   16  156
74   1.24663   12   13   30  156
75   1.03790   12   14    3  156
76   1.01543   12   15   48  156
77   1.06380   12   16   84  156
78   1.18394   12   17   84  156
79   1.16430   12   18   96  156
80   3.36799   12   19  120  156
81   1.21164   12   20  120  156
82   1.04301   12   21  132  156
83   1.01534   12   21  144  156
84   1.05500   12   21  157  156
69   1.22581    9   27   60  161
70   1.24151    9   28   60  161
71   1.34415    9   29  130  161
72   1.36083    9   30   60  161
73   1.45529    9   31   90  161
74   1.51413    9   32   90  161
75   1.45687    9   33   13  161
76   1.47413    9   34   98  161
77   1.55706    9   35  168  161
78   1.51896    9   36  180  161
79   1.45597    9   37  192  161
80   1.48728    9   38  216  161
81   1.41603    9   39  168  161
82   1.44025    9   40  228  161
83   1.41325    9   40  240  161
84   1.57881    9   40  144  161
69   1.26719   16   23  130  182
70   1.38127   16   24   16  182
71   1.16272   16   25  130  182
72   1.16531   16   26   30  182
73   1.43269   16   27   60  182
74   1.08779   16   28   60  182
75   1.14900   16   29    8  182
76   1.67079   16   30    0  182
77   1.59704   16   31  240  182
78   1.32670   16   32  252  182
79   1.53289   16   33   24  182
80   1.35404   16   34  276  182
81   1.31797   16   35  360  182
82   0.96361   16   36  180  182
83   1.16518   16   36  312  182
84   1.45930   16   36  298  182
69   1.51278   15    8   30  195
70   1.61850   15    9   60  195
71   1.63909   15   10  130  195
72   1.83637   15   11   60  195
73   1.90269   15   12   60  195
74   1.85531   15   13   60  195
75   1.88417   15   14    8  195
76   1.84785   15   15   72  195
77   1.79566   15   16   11  195
78   1.87624   15   17    8  195
79   1.87172   15   18   24  195
80   1.93746   15   19   36  195
81   2.11848   15   20   36  195
82   1.90097   15   21   60  195
83   2.03624   15   21   48  195
84   2.08229   15   21   13  195
69   2.15608   14   20   90  200
70   1.98595   14   21   60  200
71   2.03392   14   22  130  200
72   2.02611   14   23   90  200
73   1.96499   14   24   90  200
74   2.00458   14   25   90  200
75   2.14289   14   26   11  200
76   2.09208   14   27   98  200
77   2.03599   14   28  172  200
78   2.06347   14   29  144  200
79   2.09770   14   30  192  200
80   2.06834   14   31  204  200
81   1.98474   14   32  252  200
82   1.97292   14   33  264  200
83   2.03126   14   33  264  200
84   1.92276   14   33  273  200
69   1.77042   12   21  130  203
70   1.81011   12   22  130  203
71   1.83550   12   23  130  203
72   1.72383   12   24  130  203
73   2.23661   12   25  130  203
74   2.17109   12   26  130  203
75   2.06099   12   27   30  203
76   1.88243   12   28   84  203
77   1.60650   12   29  204  203
78   1.66984   12   30  240  203
79   2.16392   12   31  180  203
80   1.78992   12   32  420  203
81   1.77624   12   33  180  203
82   1.55357   12   34  180  203
83   1.69397   12   34  216  203
84   1.74112   12   34  225  203
69   1.14975   17    1  130  218
70   1.09435   17    2    0  218
71   1.30295   17    3  130  218
72   1.33296   17    4   30  218
73   1.09354   17    5   16  218
74   1.17964   17    6   30  218
75   1.79266   17    7    3  218
76   1.00413   17    8   42  218
77   0.29934   17    9   84  218
78   1.17887   17   10   72  218
79   1.17700   17   11   50  218
80   0.81267   17   12   96  218
81   0.97147   17   13  102  218
82   1.39942   17   14  120  218
83   1.88861   17   14  120  218
84   1.36803   17   14  143  218
69   2.18132   17   14   90  227
70   2.01551   17   15   90  227
71   2.00771   17   16  130  227
72   2.07179   17   17   90  227
73   2.14002   17   18   90  227
74   2.06735   17   19   90  227
75   1.92647   17   20   16  227
76   1.99822   17   21   36  227
77   2.01432   17   22   60  227
78   2.06975   17   23   60  227
79   2.03081   17   24  252  227
80   2.07645   17   25   60  227
81   2.03045   17   26   84  227
82   1.99363   17   27   60  227
83   1.98482   17   27   72  227
84   2.10091   17   27    9  227
69   1.67446   13   29  130  228
70   1.60944   13   30  130  228
71   1.61715   13   31  130  228
72   1.68178   13   32  130  228
73   1.66455   13   33   90  228
74   1.70057   13   34   90  228
75   1.65380   13   35   10  228
76   1.66377   13   36   98  228
77   1.62746   13   37  180  228
78   1.70550   13   38  120  228
79   1.65349   13   39  456  228
80   1.59554   13   40  456  228
81   1.61831   13   41    9  228
82   1.55822   13   42   24  228
83   1.64445   13   42   36  228
84   1.67932   13   42    0  228
69   1.68162   16   23   60  231
70   1.95032   16   24   16  231
71   2.07362   16   25  130  231
72   1.97596   16   26   90  231
73   1.77999   16   27   90  231
74   1.83513   16   28   90  231
75   1.91557   16   29    1  231
76   1.95262   16   30   14  231
77   2.18311   16   31   27  231
78   2.11662   16   32   42  231
79   1.99038   16   33   54  231
80   2.30946   16   34   66  231
81   2.48437   16   35   72  231
82   1.81868   16   36   84  231
83   2.05856   16   36    1  231
84   1.45070   16   36   12  231
69   0.71498    8   41   90  242
70   0.77361    8   42   90  242
71   0.91715    8   43  130  242
72   0.64415    8   44   16  242
73   0.67462    8   45   30  242
74   0.73292    8   46   30  242
75   0.78556    8   47    5  242
76   0.61780    8   48   66  242
77   0.57829    8   49   24  242
78   0.67648    8   50   96  242
79   0.79106    8   51  108  242
80   0.66799    8   52  120  242
81   0.64202    8   53  126  242
82   0.73132    8   54  144  242
83   0.55779    8   54    0  242
84   0.51617    8   54   14  242
69   0.81752   10   10   30  250
70   1.62390   10   11  130  250
71   1.53725   10   12  130  250
72   1.40427   10   13  130  250
73   1.49185   10   14   60  250
74   1.50583   10   15   30  250
75   1.54440   10   16    4  250
76   1.69043   10   17   36  250
77   1.99456   10   18    1  250
78   2.06697   10   19  168  250
79   1.81503   10   20   60  250
80   1.74916   10   21  204  250
81   1.66461   10   22   60  250
82   2.13122   10   23   12  250
83   1.43490   10   23   12  250
84   1.72035   10   23  118  250
69   1.12201   14   23   60  257
70   1.40390   14   24   60  257
71   1.52235   14   25  130  257
72   1.02773   14   26  130  257
73   1.03576   14   27   16  257
74   1.44926   14   28   30  257
75   1.31836   14   29    0  257
76   1.15763   14   30    7  257
77   1.11317   14   31    3  257
78   1.53334   14   32   30  257
79   1.47956   14   33    3  257
80   1.05120   14   34   12  257
81   1.67908   14   35   24  257
82   1.51560   14   36   36  257
83   1.32256   14   36   12  257
84   1.47322   14   36   64  257
69   1.37471   17    7   30  266
70   1.39941   17    8   30  266
71   1.58242   17    9  130  266
72   1.44784   17   10   60  266
73   1.47007   17   11   60  266
74   1.50583   17   12   60  266
75   1.23923   17   13    8  266
76   1.68355   17   14   98  266
77   1.37746   17   15   60  266
78   1.53452   17   16    6  266
79   1.55798   17   17   24  266
80   1.54582   17   18   36  266
81   1.25876   17   19   48  266
82   1.36533   17   20   60  266
83   1.43325   17   20   72  266
84   1.42685   17   20   80  266
69   0.89495    8   27  130  280
70   1.42164    8   28  130  280
71   0.97067    8   29  130  280
72   1.21300    8   30  130  280
73   1.12253    8   31  130  280
74   1.23139    8   32  130  280
75   1.16813    8   33   32  280
76   1.37098    8   34   98  280
77   1.83387    8   35  312  280
78   1.73314    8   36  324  280
79   1.53289    8   37  132  280
80   1.62677    8   38  145  280
81   1.70076    8   39  360  280
82   2.17303    8   40  366  280
83   1.93713    8   40  384  280
84   1.96450    8   40  189  280
69   1.92457   16   14   60  284
70   1.82783   16   15  130  284
71   2.10029   16   16  130  284
72   1.87629   16   17   30  284
73   2.00769   16   18   30  284
74   1.93327   16   19   60  284
75   1.90856   16   20    5  284
76   1.74931   16   21   72  284
77   1.95799   16   22   84  284
78   1.95336   16   23   96  284
79   2.09833   16   24  108  284
80   2.01152   16   25  120  284
81   2.02405   16   26  132  284
82   2.07152   16   27  144  284
83   2.00132   16   27  156  284
84   2.06544   16   27  167  284
69   1.45625   12   26   60  301
70   1.29779   12   27   60  301
71   1.44027   12   28  130  301
72   1.36715   12   29   90  301
73   1.66606   12   30   90  301
74   1.77331   12   31   90  301
75   1.28708   12   32   13  301
76   1.37726   12   33   98  301
77   1.35502   12   34  780  301
78   1.59780   12   35  180  301
79   1.51280   12   36  204  301
80   1.44589   12   37  216  301
81   1.49358   12   38    2  301
82   1.56285   12   39   18  301
83   1.65044   12   39    0  301
84   2.04570   12   39    0  301
69   2.28125   17   36   90  310
70   2.15464   17   37   90  310
71   2.16844   17   38   30  310
72   2.30176   17   39   90  310
73   2.07704   17   40   90  310
74   2.10008   17   41   90  310
75   2.84079   17   42   18  310
76   2.10954   17   43   18  310
77   2.14403   17   44  180  310
78   2.19262   17   45  276  310
79   1.91185   17   46  240  310
80   1.83424   17   47  240  310
81   1.61429   17   48  288  310
82   1.54421   17   49  252  310
83   1.59796   17   49  300  310
84   1.17058   17   49    0  310
69   1.56830   12   21   60  315
70   1.22827   12   22   60  315
71   1.44838   12   23  130  315
72   1.50252   12   24   60  315
73   1.47374   12   25   60  315
74   1.45978   12   26   90  315
75   1.48333   12   27   13  315
76   1.48824   12   28   98  315
77   1.34743   12   29  156  315
78   1.31642   12   30    0  315
79   0.93956   12   31   11  315
80   1.03499   12   32   24  315
81   0.96685   12   33   30  315
82   1.00208   12   34   48  315
83   1.00779   12   34   60  315
84   1.01574   12   34   73  315
69   1.39632   11   28   90  318
70   1.38356   11   29   90  318
71   1.41134   11   30  130  318
72   1.45748   11   31  130  318
73   1.38390   11   32   16  318
74   1.46847   11   33   60  318
75   1.45844   11   34    1  318
76   1.39279   11   35   60  318
77   1.47599   11   36  120  318
78   1.51896   11   37  120  318
79   1.52957   11   38  360  318
80   1.60483   11   39  180  318
81   1.30046   11   40   12  318
82   1.75156   11   41   24  318
83   1.58457   11   41   36  318
84   1.49675   11   41   11  318
69   1.60366   14   18   60  319
70   1.80413   14   19   60  319
71   1.66219   14   20  130  319
72   1.56131   14   21   60  319
73   1.80261   14   22   60  319
74   1.78346   14   23   60  319
75   1.63550   14   24    9  319
76   1.64239   14   25    1  319
77   1.91571   14   26    8  319
78   1.83313   14   27   36  319
79   1.63271   14   28  168  319
80   1.66578   14   29  180  319
81   1.53807   14   30   60  319
82   1.41203   14   31   72  319
83   1.55579   14   31   72  319
84   1.54436   14   31    1  319
69   1.77042   16   24   60  323
70   1.96575   16   25   90  323
71   1.71463   16   26  130  323
72   1.95049   16   27   60  323
73   1.87370   16   28   90  323
74   1.72630   16   29  130  323
75   1.99967   16   30    7  323
76   2.02068   16   31   36  323
77   2.18905   16   32  144  323
78   2.14282   16   33  180  323
79   2.22049   16   34  144  323
80   2.32037   16   35   24  323
81   2.20788   16   36   18  323
82   2.21357   16   37   48  323
83   2.16484   16   37  180  323
84   2.09474   16   37  196  323
69   1.17080   14    6   60  327
70   1.52392   14    7  130  327
71   1.11876   14    8  130  327
72   1.14977   14    9   16  327
73   1.63388   14   10   30  327
74   1.57193   14   11   30  327
75   1.30744   14   12    4  327
76   1.24529   14   13    1  327
77   1.70927   14   14   66  327
78   1.82161   14   15   72  327
79   2.04482   14   16   84  327
80   2.14767   14   17   96  327
81   2.18990   14   18  120  327
82   2.42865   14   19  132  327
83   2.30431   14   19  132  327
84   2.05904   14   19   87  327
69   2.60361   17   23   90  331
70   2.53768   17   24   90  331
71   2.59755   17   25  130  331
72   2.54322   17   26   90  331
73   2.50297   17   27   90  331
74   2.49102   17   28  130  331
75   2.42958   17   29   20  331
76   2.46116   17   30   48  331
77   2.39763   17   31   48  331
78   2.33830   17   32  300  331
79   2.37464   17   33  300  331
80   2.35544   17   34   60  331
81   2.30703   17   35  120  331
82   2.34464   17   36   96  331
83   2.53077   17   36   60  331
84   2.45865   17   36  141  331
69   1.86840   16   20   60  340
70   1.97590   16   21   60  340
71   1.89540   16   22  130  340
72   1.97481   16   23   90  340
73   2.10757   16   24   90  340
74   1.92234   16   25   90  340
75   1.98210   16   26   14  340
76   2.02068   16   27   98  340
77   2.60019   16   28  192  340
78   1.93602   16   29  216  340
79   1.93207   16   30  240  340
80   2.06659   16   31  228  340
81   1.97916   16   32  240  340
82   2.16337   16   33  252  340
83   1.97383   16   33  264  340
84   1.93154   16   33   10  340
69   0.86308   13    6   30  343
70   1.23093   13    7   30  343
71   0.93080   13    8  130  343
72   1.16274   13    9  130  343
73   1.49901   13   10   30  343
74   1.56252   13   11   60  343
75   1.16813   13   12    4  343
76   1.64359   13   13   48  343
77   1.52695   13   14   24  343
78   1.66046   13   15    6  343
79   1.63171   13   16   96  343
80   1.64558   13   17  108  343
81   1.73993   13   18  120  343
82   1.57051   13   19  120  343
83   1.74900   13   19   72  343
84   1.76951   13   19   96  343
69   1.33004   13   10   16  350
70   1.19298   13   11   60  350
71   1.35529   13   12  130  350
72   1.02182   13   13   90  350
73   1.58928   13   14   90  350
